rank,listing_type,id,name,author,author_alias,attribution_link,download_change,adjusted_download_change,current_total,adjusted_current_total,baseline_total,adjusted_baseline_total,latest_snapshot,baseline_snapshot
30,mod,intercity-hsr-trains,"Intercity, HSR & Express Metro Trains",danielloong714,danielloong714,https://github.com/danielloong714,153,153,264,264,111,111,snapshot_2026_09_10.json,snapshot_2026_08_27.json
31,map,yukina-lt-vilnius,Vilnius,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,146,146,501,501,355,355,snapshot_2026_09_10.json,snapshot_2026_08_27.json
32,map,paris-ile-de-france,Paris - Ile de France,pierreggt,pierreggt,https://github.com/pierreggt,145,145,1529,1529,1384,1384,snapshot_2026_09_10.json,snapshot_2026_08_27.json
33,map,ruhrgebiet,Ruhrgebiet,pierreggt,pierreggt,https://github.com/pierreggt,139,139,139,139,0,0,snapshot_2026_09_10.json,snapshot_2026_08_27.json
34,map,montreal,Montreal,subway-builder-modded-admin,Subway Builder Modded,https://subwaybuildermodded.com,137,137,2315,2315,2178,2178,snapshot_2026_09_10.json,snapshot_2026_08_27.json
35,mod,track-visualizer,track height visualizer,seanyushoumori,seanyushoumori,https://github.com/seanyushoumori,136,136,2565,2565,2429,2429,snapshot_2026_09_10.json,snapshot_2026_08_27.json
36,map,bonn-koeln,Bonn-Köln,pierreggt,pierreggt,https://github.com/pierreggt,132,132,132,132,0,0,snapshot_2026_09_10.json,snapshot_2026_08_27.json
37,map,yukina-tokyo,東京 (Tōkyō),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,129,129,798,798,669,669,snapshot_2026_09_10.json,snapshot_2026_08_27.json
38,map,yukina-osaka,大阪 (Ōsaka),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,127,127,2866,2866,2739,2739,snapshot_2026_09_10.json,snapshot_2026_08_27.json
39,mod,scrollable-dropdowns,Scrollable Dropdowns,seanyushoumori,seanyushoumori,https://github.com/seanyushoumori,126,126,1726,1726,1600,1600,snapshot_2026_09_10.json,snapshot_2026_08_27.json
40,mod,any-money,anyMoney,nzh0172,naz,https://github.com/nzh0172,122,122,2467,2467,2345,2345,snapshot_2026_09_10.json,snapshot_2026_08_27.json
41,map,yukina-cz-brno,Brno,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,121,121,778,778,657,657,snapshot_2026_09_10.json,snapshot_2026_08_27.json
42,mod,penguin-approved-rolling-stock,Penguin-Approved Rolling Stock,prodigious-penguin,prodigious-penguin,https://github.com/prodigious-penguin,121,121,215,215,94,94,snapshot_2026_09_10.json,snapshot_2026_08_27.json
43,map,madrid,Madrid,Maximilian284,max02,https://github.com/Maximilian284,119,119,1639,1639,1520,1520,snapshot_2026_09_10.json,snapshot_2026_08_27.json
44,map,mfn-hong-kong,Hong Kong,crumpetime,muffintime,https://github.com/crumpetime,115,115,3052,3052,2937,2937,snapshot_2026_09_10.json,snapshot_2026_08_27.json
45,mod,citymapper,Citymapper,Gio1112,giorgiodabest,https://giorgio.is-a.dev/,114,114,2796,2796,2682,2682,snapshot_2026_09_10.json,snapshot_2026_08_27.json
46,map,barcelona,Barcelona,Maximilian284,max02,https://github.com/Maximilian284,111,111,1835,1835,1724,1724,snapshot_2026_09_10.json,snapshot_2026_08_27.json
47,mod,tod,Transit-Oriented Development[beta],hsullivan1201,hsullivan1201,https://github.com/hsullivan1201,106,106,2612,2612,2506,2506,snapshot_2026_09_10.json,snapshot_2026_08_27.json
48,mod,madrid-transit-pack,Madrid Transit Pack,xoaninc,xoaninc,https://github.com/xoaninc,106,106,176,176,70,70,snapshot_2026_09_10.json,snapshot_2026_08_27.json
49,map,yukina-lt-kaunas,Kaunas,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,102,102,284,284,182,182,snapshot_2026_09_10.json,snapshot_2026_08_27.json
50,map,yukina-sk-bratislava,Bratislava,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,101,101,167,167,66,66,snapshot_2026_09_10.json,snapshot_2026_08_27.json
51,map,singapore-val,Singapore,Valdotorium,Valdotorium,https://github.com/Valdotorium,92,92,1808,1808,1716,1716,snapshot_2026_09_10.json,snapshot_2026_08_27.json
52,map,jelegend-tokyo,東京 (Tokyo),jelegend,jelegend,https://github.com/jelegend,91,91,3769,3769,3678,3678,snapshot_2026_09_10.json,snapshot_2026_08_27.json
53,mod,mode-manager,Mode Manager,Mpfk,Mpfk,https://github.com/Mpfk,89,89,1892,1892,1803,1803,snapshot_2026_09_10.json,snapshot_2026_08_27.json
54,map,yukina-ua-lviv,Львів / Lviv,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,89,89,196,196,107,107,snapshot_2026_09_10.json,snapshot_2026_08_27.json
55,map,shanghai,Shanghai,Kronifer,Kronifer,https://github.com/Kronifer,88,88,1762,1762,1674,1674,snapshot_2026_09_10.json,snapshot_2026_08_27.json
56,mod,map-markers,Map Markers,roquerodrigo,roquerodrigo,https://github.com/roquerodrigo,87,87,1169,1169,1082,1082,snapshot_2026_09_10.json,snapshot_2026_08_27.json
57,map,istanbul,Istanbul,pierreggt,pierreggt,https://github.com/pierreggt,87,87,507,507,420,420,snapshot_2026_09_10.json,snapshot_2026_08_27.json
58,map,yukina-cz-ostrava,Ostrava,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,87,87,471,471,384,384,snapshot_2026_09_10.json,snapshot_2026_08_27.json
59,map,seoul,Seoul,cromstar,cromstar,https://github.com/cromstar,87,87,373,373,286,286,snapshot_2026_09_10.json,snapshot_2026_08_27.json
60,map,vancouver,Vancouver,subway-builder-modded-admin,Subway Builder Modded,https://subwaybuildermodded.com,86,86,1942,1942,1856,1856,snapshot_2026_09_10.json,snapshot_2026_08_27.json
61,mod,noah-great-society,Great Society Metro Train,NoahGarrf,NoahGarrf,https://github.com/NoahGarrf,83,83,83,83,0,0,snapshot_2026_09_10.json,snapshot_2026_08_27.json
62,map,au-syd2,Sydney,subway-builder-modded-admin,Subway Builder Modded,https://subwaybuildermodded.com,81,81,447,447,366,366,snapshot_2026_09_10.json,snapshot_2026_08_27.json
63,map,yukina-keihanshin,京阪神 (Keihanshin),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,80,80,1235,1235,1155,1155,snapshot_2026_09_10.json,snapshot_2026_08_27.json
64,map,beijing,Beijing,Kronifer,Kronifer,https://github.com/Kronifer,80,80,1074,1074,994,994,snapshot_2026_09_10.json,snapshot_2026_08_27.json
65,map,yukina-cz-plzen,Plzeň,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,78,78,364,364,286,286,snapshot_2026_09_10.json,snapshot_2026_08_27.json
66,map,yukina-ua-odesa,Одеса / Odesa,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,78,78,190,190,112,112,snapshot_2026_09_10.json,snapshot_2026_08_27.json
67,map,yukina-ua-kharkiv,Харків / Kharkiv,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,77,77,187,187,110,110,snapshot_2026_09_10.json,snapshot_2026_08_27.json
68,map,yukina-lt-klaipeda,Klaipėda,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,76,76,179,179,103,103,snapshot_2026_09_10.json,snapshot_2026_08_27.json
69,map,au-melbourne,Melbourne,subway-builder-modded-admin,Subway Builder Modded,https://subwaybuildermodded.com,75,75,500,500,425,425,snapshot_2026_09_10.json,snapshot_2026_08_27.json
70,map,yukina-cz-ustecko-chomutov,Ústí nad Labem - Chomutov,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,75,75,343,343,268,268,snapshot_2026_09_10.json,snapshot_2026_08_27.json
71,map,yukina-kyoto,京都 (Kyōto),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,74,74,1692,1692,1618,1618,snapshot_2026_09_10.json,snapshot_2026_08_27.json
72,map,yukina-lv-riga,Rīga,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,74,74,857,857,783,783,snapshot_2026_09_10.json,snapshot_2026_08_27.json
73,map,yukina-ee-tallinn,Tallinn,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,74,74,786,786,712,712,snapshot_2026_09_10.json,snapshot_2026_08_27.json
74,map,yukina-cz-liberec-jablonec,Liberec - Jablonec nad Nisou,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,74,74,237,237,163,163,snapshot_2026_09_10.json,snapshot_2026_08_27.json
75,map,yukina-pl-krakow,Kraków,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,72,72,1041,1041,969,969,snapshot_2026_09_10.json,snapshot_2026_08_27.json
76,map,yukina-ua-dnipro,Дніпро / Dnipro,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,72,72,168,168,96,96,snapshot_2026_09_10.json,snapshot_2026_08_27.json
77,map,zurich,Zurich,Kronifer,Kronifer,https://github.com/Kronifer,71,71,2195,2195,2124,2124,snapshot_2026_09_10.json,snapshot_2026_08_27.json
78,map,yukina-cz-hradec-pardubice,Hradec Králové - Pardubice,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,71,71,310,310,239,239,snapshot_2026_09_10.json,snapshot_2026_08_27.json
79,map,chongqing,Chongqing,Kronifer,Kronifer,https://github.com/Kronifer,69,69,927,927,858,858,snapshot_2026_09_10.json,snapshot_2026_08_27.json
80,map,yukina-cz-olomouc,Olomouc,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,69,69,308,308,239,239,snapshot_2026_09_10.json,snapshot_2026_08_27.json
81,map,yukina-lt-panevezys,Panevėžys,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,69,69,151,151,82,82,snapshot_2026_09_10.json,snapshot_2026_08_27.json
82,map,yukina-lt-siauliai,Šiauliai,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,69,69,150,150,81,81,snapshot_2026_09_10.json,snapshot_2026_08_27.json
83,map,yukina-cz-zlin,Zlín,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,68,68,177,177,109,109,snapshot_2026_09_10.json,snapshot_2026_08_27.json
84,map,stuttgart,Stuttgart,pierreggt,pierreggt,https://github.com/pierreggt,68,68,68,68,0,0,snapshot_2026_09_10.json,snapshot_2026_08_27.json
85,map,sydney,Sydney,WillBarouch,WillBarouch,https://github.com/WillBarouch,66,66,1363,1363,1297,1297,snapshot_2026_09_10.json,snapshot_2026_08_27.json
86,map,yukina-cz-ceske-budejovice,České Budějovice,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,66,66,231,231,165,165,snapshot_2026_09_10.json,snapshot_2026_08_27.json
87,map,yukina-pl-gdansk,Gdańsk,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,64,64,845,845,781,781,snapshot_2026_09_10.json,snapshot_2026_08_27.json
88,map,yukina-cz-jihlava,Jihlava,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,64,64,176,176,112,112,snapshot_2026_09_10.json,snapshot_2026_08_27.json
89,mod,train-anarchy,Train Anarchy,seanyushoumori,seanyushoumori,https://github.com/seanyushoumori,63,63,392,392,329,329,snapshot_2026_09_10.json,snapshot_2026_08_27.json
90,mod,basedgoat-trains,BasedGoat Trains,arniber21,arniber21,https://github.com/arniber21,63,63,245,245,182,182,snapshot_2026_09_10.json,snapshot_2026_08_27.json
91,map,yukina-cz-karlovy-vary,Karlovy Vary,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,63,63,197,197,134,134,snapshot_2026_09_10.json,snapshot_2026_08_27.json
92,map,yukina-nagoya,名古屋 (Nagoya),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,62,62,1177,1177,1115,1115,snapshot_2026_09_10.json,snapshot_2026_08_27.json
93,mod,lrt-trains,LRT Trains,kaicardenas0618,kaicardenas0618,https://github.com/kaicardenas0618,62,62,1134,1134,1072,1072,snapshot_2026_09_10.json,snapshot_2026_08_27.json
94,map,dresden,Dresden,pierreggt,pierreggt,https://github.com/pierreggt,62,62,62,62,0,0,snapshot_2026_09_10.json,snapshot_2026_08_27.json
95,map,amsterdam,Amsterdam,ryandicicco,ryandicicco,https://github.com/ryandicicco,60,60,1733,1733,1673,1673,snapshot_2026_09_10.json,snapshot_2026_08_27.json
96,mod,satellite-overlay,Satellite Overlay,TransitCore,TransitCore,https://github.com/TransitCore,60,60,903,903,843,843,snapshot_2026_09_10.json,snapshot_2026_08_27.json
97,map,greater-los-angeles,Greater Los Angeles,rslurry,slurry,https://github.com/rslurry,58,58,3793,3793,3735,3735,snapshot_2026_09_10.json,snapshot_2026_08_27.json
98,map,ciudad-de-mexico,Ciudad de México,rslurry,slurry,https://github.com/rslurry,57,57,2113,2113,2056,2056,snapshot_2026_09_10.json,snapshot_2026_08_27.json
99,map,shenzhen,Shenzhen,Kronifer,Kronifer,https://github.com/Kronifer,57,57,1223,1223,1166,1166,snapshot_2026_09_10.json,snapshot_2026_08_27.json
100,map,mfn-lasvegas,Las Vegas,crumpetime,muffintime,https://github.com/crumpetime,57,57,727,727,670,670,snapshot_2026_09_10.json,snapshot_2026_08_27.json
101,map,nz-auckland,Auckland,subway-builder-modded-admin,Subway Builder Modded,https://subwaybuildermodded.com,57,57,348,348,291,291,snapshot_2026_09_10.json,snapshot_2026_08_27.json
102,map,warsaw-val,Warsaw,Valdotorium,Valdotorium,https://github.com/Valdotorium,56,56,687,687,631,631,snapshot_2026_09_10.json,snapshot_2026_08_27.json
103,map,baghdad,Baghdad,pierreggt,pierreggt,https://github.com/pierreggt,55,55,116,116,61,61,snapshot_2026_09_10.json,snapshot_2026_08_27.json
104,map,yukina-sapporo-chitose,札幌 (Sapporo),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,54,54,1170,1170,1116,1116,snapshot_2026_09_10.json,snapshot_2026_08_27.json
105,map,yukina-ua-zaporizhzhia,Запоріжжя / Zaporizhzhia,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,54,54,108,108,54,54,snapshot_2026_09_10.json,snapshot_2026_08_27.json
106,map,guangzhou,Guangzhou,Kronifer,Kronifer,https://github.com/Kronifer,53,53,1385,1385,1332,1332,snapshot_2026_09_10.json,snapshot_2026_08_27.json
107,map,charleston-huntington-wv,Charleston-Huntington,PSWBSF,Potato Spaghetti Water Balloon Space Federation,https://youtu.be/dQw4w9WgXcQ?t=0,53,53,293,293,240,240,snapshot_2026_09_10.json,snapshot_2026_08_27.json
108,map,grand-geneve,Grand Genève,pierreggt,pierreggt,https://github.com/pierreggt,53,53,101,101,48,48,snapshot_2026_09_10.json,snapshot_2026_08_27.json
109,map,milan,Milan,Maximilian284,max02,https://github.com/Maximilian284,52,52,1071,1071,1019,1019,snapshot_2026_09_10.json,snapshot_2026_08_27.json
110,map,lyon,Lyon - Vallée du Rhône & Alpes,pierreggt,pierreggt,https://github.com/pierreggt,52,52,368,368,316,316,snapshot_2026_09_10.json,snapshot_2026_08_27.json
111,map,yukina-ua-kryvyi-rih,Кривий Ріг / Kryvyi Rih,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,52,52,112,112,60,60,snapshot_2026_09_10.json,snapshot_2026_08_27.json
112,map,yukina-northern-kyushu,福北 (Fukuoka & Kitakyūshū),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,50,50,758,758,708,708,snapshot_2026_09_10.json,snapshot_2026_08_27.json
113,map,rome,Rome,Maximilian284,max02,https://github.com/Maximilian284,49,49,1092,1092,1043,1043,snapshot_2026_09_10.json,snapshot_2026_08_27.json
114,map,yukina-pl-katowice-gzm,Katowice - GZM,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,49,49,600,600,551,551,snapshot_2026_09_10.json,snapshot_2026_08_27.json
115,map,helsinki,Helsinki,rslurry,slurry,https://github.com/rslurry,48,48,1335,1335,1287,1287,snapshot_2026_09_10.json,snapshot_2026_08_27.json
116,map,augsburg,Augsburg,pierreggt,pierreggt,https://github.com/pierreggt,48,48,48,48,0,0,snapshot_2026_09_10.json,snapshot_2026_08_27.json
117,map,nuernberg,Nürnberg,pierreggt,pierreggt,https://github.com/pierreggt,48,48,48,48,0,0,snapshot_2026_09_10.json,snapshot_2026_08_27.json
118,mod,danield1909-realism-pathfinding,Pathfinding Realism Mod,DanielD1909,DanielD1909,https://github.com/DanielD1909,47,47,286,286,239,239,snapshot_2026_09_10.json,snapshot_2026_08_27.json
119,map,au-brisbane,Brisbane,subway-builder-modded-admin,Subway Builder Modded,https://subwaybuildermodded.com,47,47,278,278,231,231,snapshot_2026_09_10.json,snapshot_2026_08_27.json
120,map,aachen,Aachen,pierreggt,pierreggt,https://github.com/pierreggt,47,47,47,47,0,0,snapshot_2026_09_10.json,snapshot_2026_08_27.json
121,map,bremen,Bremen,pierreggt,pierreggt,https://github.com/pierreggt,46,46,46,46,0,0,snapshot_2026_09_10.json,snapshot_2026_08_27.json
122,map,yukina-hiroshima-kure,広島 (Hiroshima),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,45,45,956,956,911,911,snapshot_2026_09_10.json,snapshot_2026_08_27.json
123,map,yukina-okinawa,沖縄 (Okinawa),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,45,45,890,890,845,845,snapshot_2026_09_10.json,snapshot_2026_08_27.json
124,map,yukina-tw-taichung,臺中 (Taichung),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,45,45,615,615,570,570,snapshot_2026_09_10.json,snapshot_2026_08_27.json
125,map,greater-chicagoland,Greater Chicagoland,NerdieSanders,NerdieSanders,https://github.com/NerdieSanders,44,44,990,990,946,946,snapshot_2026_09_10.json,snapshot_2026_08_27.json
126,map,doha,Doha,pierreggt,pierreggt,https://github.com/pierreggt,44,44,44,44,0,0,snapshot_2026_09_10.json,snapshot_2026_08_27.json
127,map,hannover-braunschweig,Hannover-Braunschweig,pierreggt,pierreggt,https://github.com/pierreggt,43,43,43,43,0,0,snapshot_2026_09_10.json,snapshot_2026_08_27.json
128,map,oslo-no,Oslo,rslurry,slurry,https://github.com/rslurry,42,42,833,833,791,791,snapshot_2026_09_10.json,snapshot_2026_08_27.json
129,map,kiel,Kiel,pierreggt,pierreggt,https://github.com/pierreggt,42,42,42,42,0,0,snapshot_2026_09_10.json,snapshot_2026_08_27.json
130,map,baltimore-dc-corridor,Baltimore-DC Corridor,rslurry,slurry,https://github.com/rslurry,41,41,1028,1028,987,987,snapshot_2026_09_10.json,snapshot_2026_08_27.json
131,map,ottawa,Ottawa,subway-builder-modded-admin,Subway Builder Modded,https://subwaybuildermodded.com,41,41,882,882,841,841,snapshot_2026_09_10.json,snapshot_2026_08_27.json
132,map,lille,Lille - Flandre & Hainaut,pierreggt,pierreggt,https://github.com/pierreggt,41,41,238,238,197,197,snapshot_2026_09_10.json,snapshot_2026_08_27.json
133,map,bielefeld,Bielefeld,pierreggt,pierreggt,https://github.com/pierreggt,41,41,41,41,0,0,snapshot_2026_09_10.json,snapshot_2026_08_27.json
134,map,strasbourg,Strasbourg,pierreggt,pierreggt,https://github.com/pierreggt,40,40,241,241,201,201,snapshot_2026_09_10.json,snapshot_2026_08_27.json
135,map,yukina-tw-kaohsiung,高雄 (Kaohsiung),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,39,39,641,641,602,602,snapshot_2026_09_10.json,snapshot_2026_08_27.json
136,map,eurodistrict-bale,Eurodistrict of Basel,pierreggt,pierreggt,https://github.com/pierreggt,39,39,83,83,44,44,snapshot_2026_09_10.json,snapshot_2026_08_27.json
137,map,freiburg,Freiburg im Breisgau,pierreggt,pierreggt,https://github.com/pierreggt,39,39,39,39,0,0,snapshot_2026_09_10.json,snapshot_2026_08_27.json
138,map,tel-aviv,Tel Aviv,BarKuperman,BarKuperman,https://github.com/BarKuperman,37,37,759,759,722,722,snapshot_2026_09_10.json,snapshot_2026_08_27.json
139,map,yukina-sendai,仙台 (Sendai),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,37,37,701,701,664,664,snapshot_2026_09_10.json,snapshot_2026_08_27.json
140,mod,demand-clusters,Demand Clusters,m4d5hr1mp,m4d5hr1mp,https://github.com/m4d5hr1mp,37,37,305,305,268,268,snapshot_2026_09_10.json,snapshot_2026_08_27.json
141,map,erfurt,Erfurt,pierreggt,pierreggt,https://github.com/pierreggt,37,37,37,37,0,0,snapshot_2026_09_10.json,snapshot_2026_08_27.json
142,map,seoul-4,Seoul,kimth9,kimth9,https://github.com/kimth9,36,36,2577,2577,2541,2541,snapshot_2026_09_10.json,snapshot_2026_08_27.json
143,map,yukina-fukuoka,福岡 (Fukuoka),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,36,36,1139,1139,1103,1103,snapshot_2026_09_10.json,snapshot_2026_08_27.json
144,map,opo-pt-metropolitan,"Porto, Portugal",bquelhas,bquelhas,https://github.com/bquelhas,36,36,880,880,844,844,snapshot_2026_09_10.json,snapshot_2026_08_27.json
145,map,rotterdam-the-hague,Rotterdam-The Hague,ryandicicco,ryandicicco,https://github.com/ryandicicco,36,36,854,854,818,818,snapshot_2026_09_10.json,snapshot_2026_08_27.json
146,map,calgary,Calgary,subway-builder-modded-admin,Subway Builder Modded,https://subwaybuildermodded.com,36,36,785,785,749,749,snapshot_2026_09_10.json,snapshot_2026_08_27.json
147,map,greater-kuala-lumpur,Greater Kuala Lumpur,nzh0172,naz,https://github.com/nzh0172,36,36,573,573,537,537,snapshot_2026_09_10.json,snapshot_2026_08_27.json
148,map,valencia,Valencia,Maximilian284,max02,https://github.com/Maximilian284,36,36,514,514,478,478,snapshot_2026_09_10.json,snapshot_2026_08_27.json
149,map,mfn-msy,New Orleans,crumpetime,muffintime,https://github.com/crumpetime,36,36,263,263,227,227,snapshot_2026_09_10.json,snapshot_2026_08_27.json
150,map,yukina-pl-wroclaw,Wrocław,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,35,35,514,514,479,479,snapshot_2026_09_10.json,snapshot_2026_08_27.json
151,map,nantes,Nantes,pierreggt,pierreggt,https://github.com/pierreggt,35,35,168,168,133,133,snapshot_2026_09_10.json,snapshot_2026_08_27.json
152,mod,resizable-ui,Resizable UI,Tesarzh,Tesarzh,https://github.com/Tesarzh,34,34,251,251,217,217,snapshot_2026_09_10.json,snapshot_2026_08_27.json
153,map,yukina-kobe-akashi,神戸・姫路 (Kōbe & Himeji),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,33,33,850,850,817,817,snapshot_2026_09_10.json,snapshot_2026_08_27.json
154,map,quebec-city,Quebec City,subway-builder-modded-admin,Subway Builder Modded,https://subwaybuildermodded.com,33,33,689,689,656,656,snapshot_2026_09_10.json,snapshot_2026_08_27.json
